Text,date
anandmahindra TCS Thanking INCIndia RahulGandhi PChidambaramIN,4/6/2019 9:37
anandmahindra TCS Tech Mahindra could done better job probably UFA,4/6/2019 9:37
anandmahindra TCS Pls also visit SBI Bank local branch u come know pathetic services ,4/6/2019 9:37
asifd anandmahindra TCS What wud BMW dont know drivethe car useless ,4/6/2019 9:37
anandmahindra TCS Thanks lot Mr Mahindra appreciation It matter great pride us TCS fo ,4/6/2019 9:36
anandmahindra TCS Agree sir,4/6/2019 9:36
anandmahindra TCS UFUDUUFEF Very true Its new IndiaUFA Glad witness changes More done terms im ,4/6/2019 9:36
anandmahindra TCS Sir wish ration cards issued manner And I told new voter ID cards ,4/6/2019 9:35
anandmahindra DebDip TCS Appreciating good work also needs heart logic Many still blind despite availing many changes,4/6/2019 9:35
I love yall TheChainsmokers amp SOS Im always going I cant wait see yall NovemberUF ,4/6/2019 9:34
anandmahindra TCS Proud TCSer,4/6/2019 9:33
TCS common Pakistan ,4/6/2019 9:33
anandmahindra TCS This case Anyway thanks acknowledging,4/6/2019 9:32
anandmahindra TCS Thankyou Dr MMS AADHAR,4/6/2019 9:32
anandmahindra TCS Credit goes SushmaSwaraj,4/6/2019 9:31
anandmahindra TCS Ideally send pic standing long q pic mislead lot,4/6/2019 9:31
anandmahindra TCS Even UPAtcs get passport within Days,4/6/2019 9:30
anandmahindra TCS Exactly I got passport delivered seven days Unheard stupid Congress regi ,4/6/2019 9:30
anandmahindra TCS Yes TCS Doing Fantastic Job UFF,4/6/2019 9:30
anandmahindra TCS It takes big heart appreciate competitor I similar experience years back w ,4/6/2019 9:29
anandmahindra TCS Call sir praising appreciating competitor Spirit need,4/6/2019 9:28
anandmahindra TCS Great sir Very less people appreciate employeesyou identified efforts peopl ,4/6/2019 9:28
anandmahindra TCS Superb pop,4/6/2019 9:28
anandmahindra TCS With Aadhaar shouldnt even step house Perhaps next step,4/6/2019 9:27
anandmahindra TCS see less leaders appreciating ther opponents nd undoubtedly one uappreciatingTCS,4/6/2019 9:27
NarayanCRao anandmahindra TCS No I confront corrupt bichaulia agents get Mother laws passport made,4/6/2019 9:27
anandmahindra TCS techmahindracsr boss surrenders TCS means theres something seriously amazing TCS,4/6/2019 9:27
anandmahindra TCS u want say,4/6/2019 9:26
anandmahindra TCS Sorry sirAadhar India needs,4/6/2019 9:25
anandmahindra TCS Grt Just candid submission Required passportwould appropriate prefix ,4/6/2019 9:25
ViratKanadia anandmahindra TCS Of course wont get photograph facility everyone,4/6/2019 9:24
varchitra Issk anandmahindra TCS To add please make perception I Sanghi BJP ,4/6/2019 9:24
anandmahindra TCS Truly Done minutes,4/6/2019 9:24
mkprakash varchitra SahukarShivaraj Binuiv anandmahindra TCS Not every kid better parents I ,4/6/2019 9:23
vikashkhemka anandmahindra TCS I say thing,4/6/2019 9:23
anandmahindra TCS Sir centres arent common man doesnt get treatment would ,4/6/2019 9:23
RT vikramuk Thank MEAIndia SushmaSwaraj ji amp TCS amazing system amp services My passport delivered within week Thank,4/6/2019 9:22
anandmahindra TCS Wish guys like corporate worldLong live Mahindra empire amp emperor,4/6/2019 9:21
anandmahindra TCS This new india BJPs India,4/6/2019 9:21
RT kumardhiraja anandmahindra TCS Mr Anand Mahindrayou must policy making team respected Modi jee new India,4/6/2019 9:21
RT vikashmantri anandmahindra TCS Request visit Andheri centre also Not enough chairs elderly sit queues,4/6/2019 9:20
anandmahindra TCS Great see Anand,4/6/2019 9:20
anandmahindra TCS Appreciate Bhaiya You For Kind Words Services In India UFEEUFF Express always Bad Experie ,4/6/2019 9:19
anandmahindra TCS As Anand Mahindra obviously get world class facility Otherwise people like u ,4/6/2019 9:19
anandmahindra TCS Did miss ten years back Same scenario amp mentioned available common person,4/6/2019 9:19
anandmahindra TCS Appreciation takes spread happiness salute sir,4/6/2019 9:19
anandmahindra TCS In I got loan done HDFC Bank In whe ,4/6/2019 9:19
varchitra Issk anandmahindra TCS UFFUFF Thanks kind words UFA I identity world I ,4/6/2019 9:19
anandmahindra TCS Yup passport services improved miles,4/6/2019 9:18
asifd anandmahindra TCS AskAnshul Thank Nehru congressfor creating world UFUFUF pkmkb,4/6/2019 9:18
anandmahindra TCS May center asking aadhar case center asking Aadhar th marks ,4/6/2019 9:18
Binuiv anandmahindra TCS Binuiv How many passport seva KendraPSK inaugurated years ,4/6/2019 9:17
anandmahindra TCS All processes built executed private enterprise good eg Income Tax ,4/6/2019 9:17
anandmahindra TCS Good work intentions shows,4/6/2019 9:17
anandmahindra TCS This makes possible heading Sushma Swaraj Thanks Sushma Maam And thank sir posting note,4/6/2019 9:16
anandmahindra TCS Yes things improved great deal Recently travelling NDelhi Rajdhani One senio ,4/6/2019 9:16
anandmahindra TCS Mr Anand Mahindrayou must policy making team respected Modi jee new India,4/6/2019 9:16
asifd anandmahindra TCS National population register recommended started implementing Atal ji MMS ,4/6/2019 9:16
varchitra SahukarShivaraj Binuiv anandmahindra TCS Future always better present present always ,4/6/2019 9:16
anandmahindra TCS Just awesome experience PUNE passport seva Kendra last sep Friday Filled onli ,4/6/2019 9:16
Jobsquest Jobupdate Register walkin drive TCSHyderabad April Sunday global speciali ,4/6/2019 9:15
anandmahindra TCS TCS great job spcly website indian post hope get maintain ,4/6/2019 9:15
anujpatel anandmahindra TCS SushmaSwaraj No credit goes nehru said every indain passport,4/6/2019 9:15
days I applied Passport days time I got passport Nice work TCS,4/6/2019 9:15
The new CA Dragon White Edition Cricket bats stock Various weights available Stunning new branding fro ,4/6/2019 9:14
RT yourUXguy TCS named top US brand ,4/6/2019 9:14
Binuiv anandmahindra TCS Yes part National eGovernance Plan It happened due leadership Dr ,4/6/2019 9:14
anandmahindra TCS Its similar many centres Transparent intermediaries hanging around clear process,4/6/2019 9:14
Tamil anandmahindra TCS I understand real achhe din TN G Raja DMK Spice amp TV network PC Aircel maxis ,4/6/2019 9:14
anandmahindra TCS This gives courage renew passport,4/6/2019 9:14
anandmahindra TCS Sir indeed wonderful person stature acknowledges efficiency service ,4/6/2019 9:13
Hemlata anandmahindra TCS SushmaSwaraj narendramodi It started UPA Even I got passport renewed ,4/6/2019 9:12
anandmahindra TCS Sir Just bringing attention World class seva kendras came existence,4/6/2019 9:12
anandmahindra TCS Yes I got passport weeks,4/6/2019 9:11
anandmahindra TCS I vouch In fifteen minutes flat process application renew passport ,4/6/2019 9:11
F Issk anandmahindra TCS Very people think like Almost binary vision So instead ,4/6/2019 9:11
anandmahindra TCS Congratulations,4/6/2019 9:11
anandmahindra Actually tremendous improvement Passport office post inclusion TCS,4/6/2019 9:10
anandmahindra TCS Can agree least ACHHE DIN,4/6/2019 9:10
anandmahindra TCS Request visit Andheri centre also Not enough chairs elderly sit queues ,4/6/2019 9:10
Binuiv anandmahindra TCS Indeed started UPApresent govt take creditas always,4/6/2019 9:10
anandmahindra TCS You VIP Meet passport Officer anonymously see rude dismissive behaviour wh ,4/6/2019 9:10
indianuncle anandmahindra TCS And credit goes one MMS brought scratch,4/6/2019 9:09
RT prashvenky Binuiv anandmahindra TCS Big thanks Nehrus father giving birth Nehru UFUF,4/6/2019 9:09
anandmahindra TCS Great hear progress getting work done without bribery,4/6/2019 9:09
anandmahindra TCS Did tell leather pouch mandatory must get Otherwise ,4/6/2019 9:08
RT naughtyguyvenki Jobsquest Jobupdate TCS hiring SAP SD professionals mentioned locations please share updated resume,4/6/2019 9:08
anandmahindra TCS Nice gesture acknowledging competitor TCS wellUFF,4/6/2019 9:08
Issk anandmahindra TCS He Sanghi,4/6/2019 9:07
mkprakash SahukarShivaraj Binuiv anandmahindra TCS No Only passport centres years Current ,4/6/2019 9:07
anandmahindra TCS You class apart,4/6/2019 9:07
anandmahindra TCS anandmahindra felt saw XUV Mahindra showroom New Age Car,4/6/2019 9:06
Thank MEAIndia SushmaSwaraj ji amp TCS amazing system amp services My passport delivered within week Thanks,4/6/2019 9:06
Issk anandmahindra TCS So sanghi progress Congress must oppoaite It Pro vs con Crap,4/6/2019 9:06
anandmahindra TCS Sir liked C class film fraternity please get group industrialists stature sta ,4/6/2019 9:06
anandmahindra TCS All credits SushmaSwaraj team passportsevamea MEAIndia UFFUFFC UFFUFFC UFFUFFC,4/6/2019 9:04
anandmahindra TCS Sir I like broad lapel suits It suits You style icon wellUFEUF,4/6/2019 9:04
anandmahindra TCS Modi hai sab Mumkin hai sir Thanks words appreciation Nation needs people ,4/6/2019 9:04
RT kaushal Truly amazing seen first hand TCS phenomenal job making passport applications renewals super easy,4/6/2019 9:03
anandmahindra TCS I Beg To DifferFor My Younger Sons Passport Renewal We Had To Make A Great Effort To Get An A ,4/6/2019 9:03
Truly amazing seen first hand TCS phenomenal job making passport applications renewals ,4/6/2019 9:02
anandmahindra TCS Sir Govt processes improved great lot since govt came power Even wife go ,4/6/2019 9:02
RT PranayDubey AmithaBala ECityRising AbhilashMBLR RandeepDev maniias hdkumaraswamy BBMPMAYOR DrParameshwara CentralIf,4/6/2019 9:02
Issk anandmahindra TCS Any problem hes Sanghibhakth,4/6/2019 9:01
anandmahindra TCS True Yesterday I visited PSK Pune Helpful people young people,4/6/2019 9:01
SahukarShivaraj Binuiv anandmahindra TCS Fact fact,4/6/2019 9:00
anandmahindra TCS Thank accepting idea Aadhaar INCIndia Thank accepting idea usage ,4/6/2019 9:00
anandmahindra TCS Another reason proud TCS r UFA proudtobetcs tcs,4/6/2019 9:00
anandmahindra TCS Sir services given rich poor still harassed police pas ,4/6/2019 9:00
anandmahindra TCS Second Its become easy moment would think another country ,4/6/2019 8:59
anandmahindra TCS good since years,4/6/2019 8:59
This list doesnt mammoth TCS ,4/6/2019 8:59
anandmahindra TCS Same story driving licence New renewal process DL simpler transparent La ,4/6/2019 8:59
anandmahindra TCS Whatta gentleman businessman country An inspiration many across country May God alwa ,4/6/2019 8:59
It takes anandmahindra appreciate competition TCS ,4/6/2019 8:58
sumanthraman Sumant stop ur BS moment These passport centres initiative BJP Govt deliverin ,4/6/2019 8:57
RT F Issk anandmahindra TCS Dude thats wrong statement appreciating good work doesnt makes supporter someone,4/6/2019 8:57
anandmahindra TCS Good improvement,4/6/2019 8:57
anandmahindra TCS Only rich celebrity give pp easily For nephew passport renewal took days,4/6/2019 8:56
anandmahindra TCS So gracious admire TCS great company competitor Tech Mahindra Bu ,4/6/2019 8:56
RT Binuiv anandmahindra TCS Passport seva kendra launched UPA govt Manmohan Singh Good NDA govt ha,4/6/2019 8:55
anandmahindra TCS The first step taken SMkrishna UPA SushmaSwaraj took next level,4/6/2019 8:55
iamraineyy Leave,4/6/2019 8:55
anandmahindra TCS You quite short How drive house Passport Office Parel Smooth ,4/6/2019 8:55
anandmahindra TCS I similar experience TCS team Really great work Much appreciated,4/6/2019 8:54
anandmahindra TCS But I like point day light robbery TCS PSK Premium Passport Co ,4/6/2019 8:54
anandmahindra TCS Sir u r really good heart man u see good things every corner great nation lik ,4/6/2019 8:53
Jobsquest Jobupdate TCS hiring SAP SD professionals mentioned locations please share updated res ,4/6/2019 8:53
anandmahindra TCS Why dont tag SushmaSwaraj ji credit must go,4/6/2019 8:53
anandmahindra dvdv TCS Yes sir TCS sure great job They seems also run chromton CS support ,4/6/2019 8:53
anandmahindra TCS passportsevamea Hope office bearers extend service humility Indians across ,4/6/2019 8:53
Initiated UPA Government Day TCS project say rest historywe arrivedha ,4/6/2019 8:53
anandmahindra TCS Sirji main evil clearing POLICE Goons Law,4/6/2019 8:52
anandmahindra TCS All need hair colour,4/6/2019 8:52
anandmahindra TCS Sir FYI started UPA PSKs introduced,4/6/2019 8:51
anandmahindra TCS Credit goes beloved SushmaSwaraj,4/6/2019 8:51
ScienceTCS Any physics biology sessions,4/6/2019 8:50
anandmahindra rsprasad TCS UFFUFF example good governance private public partnershipswhich impleme ,4/6/2019 8:50
RT TeddChoralSoc Days The sound tonight really powerful join TCS next Saturday Kingston All Saints ChurchinkingstonukU UU,4/6/2019 8:49
anandmahindra TCS They r lucky meet u sir,4/6/2019 8:49
anandmahindra TCS Thanks Sushmaji,4/6/2019 8:49
Nifty BankNifty TataSteel JSW HeroMoto RCom IT FMCG DHFL TCS  via YouTube,4/6/2019 8:49
anandmahindra rsprasad TCS Yes sir Things transparent friendly Appreciation people ,4/6/2019 8:49
Full credit TCS cooperative Government since day one new infrastructure process implementation ,4/6/2019 8:49
Binuiv anandmahindra TCS Big thanks Nehrus father giving birth Nehru UFUF,4/6/2019 8:49
anandmahindra RonakD TCS Very true sir Passport seva highly efficient n quick,4/6/2019 8:49
dineshjoshi anandmahindra TCS AnilKapoor Haha let stay original,4/6/2019 8:48
Nifty BankNifty Tata Steel JSW Hero Moto RCom IT FMCG DHFL TCS  via YouTube,4/6/2019 8:48
TCS Falls first,4/6/2019 8:48
anandmahindra TCS sir probably credit goes SushmaSwaraj mam A better leadership make types things happen,4/6/2019 8:48
anandmahindra TCS Looking smart sir,4/6/2019 8:47
Binuiv anandmahindra TCS Thanks STD Nehru UFUF,4/6/2019 8:46
anandmahindra TCS Earlier UPA regime passport seva kendras hassle Now getting passport withi ,4/6/2019 8:46
anandmahindra TCS Thank spreading positive message A rare thing days,4/6/2019 8:46
anandmahindra TCS I want mahindra open new factory Gauribidnur karnataka Near BANGALORE,4/6/2019 8:46
anandmahindra TCS Agree I applied moms passport whole process digitized timely sh ,4/6/2019 8:46
Issk anandmahindra TCS No true Appreciation good thing doesnt power ,4/6/2019 8:45
anandmahindra TCS Mobile Cover UFDUFD,4/6/2019 8:45
anandmahindra TCS Welcome Sangh UFB,4/6/2019 8:45
anandmahindra TCS I received passport day UPA times amp normal application Processe ,4/6/2019 8:44
anandmahindra TCS MEAIndia IMO best improvement happened last years,4/6/2019 8:44
anandmahindra TCS I daily see face mornings infuse days vigour Your views practices inspire p ,4/6/2019 8:44
anandmahindra TCS What really surprises visit Passport office Dont someone w ,4/6/2019 8:44
ashokbaraiya anandmahindra TCS Why would visit PSK multiple times odd Nevertheless stating h ,4/6/2019 8:44
anandmahindra TCS All middle dalals gonedirect seva Indians Thanks govt SushmaSwaraj UFFUFFUFUFEEUFFUFUFUFCUFD,4/6/2019 8:43
gurudattj anandmahindra TCS Well I got Daughters passport less hours UF,4/6/2019 8:43
anandmahindra TCS I made passport son thane passport office Office world class amp dig ,4/6/2019 8:42
LEGO® Star Wars TCS Warner Bros ,4/6/2019 8:41
anandmahindra TCS Sir cops still asks bribe cash police verification new passport applicati ,4/6/2019 8:41
RT blackcircles UFCEUFEF WIN LEGO® Porsche GTRS courtesy YokohamaTC UFCEUFEF To chance RT post ,4/6/2019 8:41
